State, FIPS,Cases_Per100000,Cases_Per100000_LCI,Cases_Per100000_UCI,Average Annual Count,Recent Trend,Trend_in_5_year,Trend_LCI,Trend_UCI,Counties,SEER,NPCR
Arizona,4003.0,375.0,361.7,388.7,655.0,stable,3.1,-3.1,9.8,Cochise County,6.0,10.0
Colorado,8039.0,375.0,340.7,411.9,111.0,stable,-3.2,-12.9,7.5,Elbert County,6.0,10.0
Georgia,13309.0,374.8,318.9,438.3,33.0,stable,2.4,-0.4,5.2,Wheeler County,7.0,8.0
Ohio,39075.0,374.8,348.9,402.1,160.0,stable,1.4,-8.5,12.3,Holmes County,6.0,10.0
Michigan,26059.0,374.5,352.3,397.9,227.0,stable,6.1,-6.9,20.9,Hillsdale County,6.0,10.0
Colorado,8003.0,374.5,331.6,421.4,59.0,stable,-1.9,-15.5,13.9,Alamosa County,6.0,10.0
Arizona,4011.0,374.5,319.8,435.8,35.0,stable,14.1,-11.6,47.4,Greenlee County,6.0,10.0
Texas,48249.0,374.5,349.1,401.2,167.0,stable,-0.6,-10.9,11.0,Jim Wells County,6.0,10.0
Texas,48259.0,374.2,350.0,399.7,192.0,stable,-2.7,-15.7,12.2,Kendall County,6.0,10.0
Virginia,51157.0,373.9,321.8,433.2,43.0,stable,-1.3,-18.1,19.0,Rappahannock County,6.0,10.0
South Dakota,46033.0,373.9,324.0,430.5,52.0,stable,0.1,-17.3,21.1,Custer County,6.0,10.0
Oregon,41015.0,373.8,344.8,405.3,162.0,stable,0.6,-12.0,14.9,Curry County,6.0,10.0
Texas,48185.0,373.6,344.4,404.9,129.0,stable,2.1,-11.6,17.9,Grimes County,6.0,10.0
Wyoming,56041.0,373.6,335.3,415.1,78.0,stable,-3.0,-13.9,9.2,Uinta County,6.0,10.0
Montana,30107.0,373.6,281.0,491.3,13.0,stable,-12.0,-24.8,2.8,Wheatland County,6.0,10.0
Missouri,29089.0,373.6,326.5,425.9,49.0,stable,2.2,-10.0,16.0,Howard County,6.0,10.0
Colorado,8073.0,373.5,310.6,446.1,26.0,stable,0.9,-11.4,15.1,Lincoln County,6.0,10.0
Texas,48127.0,373.2,323.7,428.0,43.0,stable,3.6,-15.2,26.6,Dimmit County,6.0,10.0
Hawaii,15007.0,373.0,354.9,391.9,347.0,stable,-0.9,-1.8,0.1,Kauai County,7.0,8.0
Texas,48297.0,373.0,331.4,418.7,63.0,stable,1.8,-16.9,24.7,Live Oak County,6.0,10.0
Missouri,29185.0,372.3,328.8,421.0,61.0,stable,1.7,-13.0,18.8,St. Clair County,6.0,10.0
West Virginia,54023.0,372.1,330.4,418.2,65.0,stable,1.2,-12.3,16.9,Grant County,6.0,10.0
Texas,48019.0,372.1,341.5,405.2,130.0,stable,0.9,-6.4,8.6,Bandera County,6.0,10.0
North Carolina,37073.0,372.1,328.9,419.8,58.0,stable,8.1,-15.8,38.6,Gates County,6.0,10.0
Texas,48177.0,371.9,337.7,408.7,91.0,stable,-0.8,-14.3,14.8,Gonzales County,6.0,10.0
California,6031.0,371.8,356.5,387.5,466.0,falling,-6.0,-11.0,-0.8,Kings County,7.0,8.0
California,6107.0,371.7,363.1,380.3,1489.0,falling,-1.4,-1.7,-1.1,Tulare County,7.0,8.0
Texas,48341.0,371.1,332.9,412.3,71.0,stable,1.9,-11.6,17.6,Moore County,6.0,10.0
California,6043.0,371.1,339.1,405.8,116.0,falling,-1.9,-2.7,-1.1,Mariposa County,7.0,8.0
Missouri,29125.0,371.0,322.2,425.6,45.0,stable,7.5,-7.9,25.3,Maries County,6.0,10.0
Utah,49005.0,370.9,352.7,389.8,322.0,falling,-1.8,-2.6,-1.0,Cache County,7.0,8.0
Wyoming,56005.0,370.9,341.6,401.9,148.0,stable,-0.4,-14.2,15.7,Campbell County,6.0,10.0
New Mexico,35009.0,370.8,346.3,396.5,176.0,falling,-0.6,-1.1,-0.1,Curry County,7.0,8.0
Michigan,26039.0,370.7,333.4,411.7,84.0,stable,2.7,-10.8,18.3,Crawford County,6.0,10.0
Arkansas,5079.0,370.7,329.2,416.3,59.0,stable,-1.2,-13.0,12.2,Lincoln County,6.0,10.0
West Virginia,54089.0,370.7,332.3,412.8,76.0,stable,5.1,-10.8,23.7,Summers County,6.0,10.0
Texas,48157.0,370.4,363.2,377.7,2300.0,falling,-3.0,-4.8,-1.2,Fort Bend County,6.0,10.0
North Dakota,38063.0,369.9,299.7,456.6,22.0,stable,7.5,-16.4,38.2,Nelson County,6.0,10.0
Texas,48357.0,369.8,316.1,429.9,35.0,stable,-9.8,-32.4,20.4,Ochiltree County,6.0,10.0
Texas,48131.0,369.4,324.8,418.6,51.0,stable,3.4,-17.5,29.5,Duval County,6.0,10.0
Texas,48151.0,369.3,299.4,452.7,22.0,stable,1.3,-30.1,46.8,Fisher County,6.0,10.0
Nebraska,31027.0,369.3,321.1,423.5,48.0,stable,0.8,-12.3,15.7,Cedar County,6.0,10.0
Texas,48025.0,369.2,339.2,401.1,115.0,stable,6.5,-1.9,15.8,Bee County,6.0,10.0
Virginia,51107.0,369.0,358.8,379.4,1125.0,stable,-3.4,-9.9,3.7,Loudoun County,6.0,10.0
Texas,48493.0,368.9,345.9,393.1,203.0,stable,1.1,-9.5,12.9,Wilson County,6.0,10.0
Missouri,29211.0,368.8,312.4,433.2,32.0,stable,-8.6,-22.4,7.7,Sullivan County,6.0,10.0
Florida,12021.0,368.7,361.2,376.3,2290.0,stable,-0.6,-4.1,3.1,Collier County,6.0,10.0
Michigan,26005.0,368.6,353.8,383.8,499.0,stable,4.3,-1.2,10.2,Allegan County,6.0,10.0
Washington,53021.0,368.5,347.2,390.7,244.0,stable,-4.1,-8.6,0.7,Franklin County,6.0,10.0
Texas,48197.0,368.5,297.3,452.9,21.0,stable,6.0,-15.7,33.4,Hardeman County,6.0,10.0
Idaho,16005.0,368.5,350.0,387.7,313.0,falling,-1.2,-1.7,-0.7,Bannock County,7.0,8.0
Alaska,2100.0,368.4,273.2,488.4,12.0,stable,-14.9,-35.9,13.0,Haines Borough,6.0,10.0
Texas,48501.0,368.0,308.8,435.0,28.0,stable,-3.3,-16.3,11.8,Yoakum County,6.0,10.0
Colorado,8063.0,367.8,316.2,426.0,38.0,stable,1.5,-20.9,30.1,Kit Carson County,6.0,10.0
Texas,48255.0,367.8,327.2,412.1,61.0,stable,-4.2,-23.6,20.3,Karnes County,6.0,10.0
Colorado,8107.0,367.7,332.3,406.0,95.0,stable,-7.7,-17.8,3.6,Routt County,6.0,10.0
Missouri,29091.0,367.7,344.4,392.3,196.0,stable,-5.9,-14.3,3.3,Howell County,6.0,10.0
Washington,53003.0,367.5,337.4,399.9,122.0,stable,-12.6,-28.9,7.4,Asotin County,6.0,10.0
New Mexico,35005.0,367.2,347.5,387.7,272.0,falling,-3.0,-4.8,-1.1,Chaves County,7.0,8.0
Alaska,2060.0,366.9,218.3,586.2,4.0,stable,-12.9,-45.6,39.7,Bristol Bay Borough,6.0,10.0
Montana,30005.0,366.6,307.1,434.7,28.0,stable,0.5,-8.3,10.2,Blaine County,6.0,10.0
New Mexico,35007.0,366.6,326.8,410.6,73.0,stable,-1.8,-4.6,1.0,Colfax County,7.0,8.0
Texas,48333.0,366.6,305.3,438.6,29.0,rising,23.9,11.5,37.6,Mills County,6.0,10.0
Colorado,8125.0,366.5,319.1,419.2,45.0,stable,2.3,-17.3,26.5,Yuma County,6.0,10.0
Colorado,8047.0,365.7,293.7,450.9,26.0,stable,-7.7,-25.5,14.5,Gilpin County,6.0,10.0
Colorado,8071.0,365.2,328.2,405.7,79.0,stable,1.8,-12.6,18.6,Las Animas County,6.0,10.0
Georgia,13183.0,365.1,318.1,416.7,50.0,stable,-1.4,-3.1,0.4,Long County,7.0,8.0
Wisconsin,55091.0,364.7,313.8,422.5,40.0,stable,-9.2,-26.1,11.5,Pepin County,6.0,10.0
New Mexico,35025.0,364.5,343.4,386.5,229.0,falling,-0.8,-1.4,-0.3,Lea County,7.0,8.0
Texas,48437.0,363.9,309.7,425.1,34.0,falling,-8.9,-14.9,-2.5,Swisher County,6.0,10.0
Georgia,13093.0,363.7,324.4,406.8,67.0,stable,-1.6,-3.1,0.0,Dooly County,7.0,8.0
Texas,48013.0,363.6,340.4,388.0,190.0,stable,-4.8,-14.2,5.7,Atascosa County,6.0,10.0
Virginia,51610.0,363.0,318.1,412.5,51.0,stable,4.6,-3.0,12.9,Falls Church City,6.0,10.0
Idaho,16077.0,363.0,307.3,426.0,32.0,stable,1.3,-0.9,3.6,Power County,7.0,8.0
Colorado,8009.0,362.8,284.9,456.6,20.0,stable,7.1,-5.1,20.9,Baca County,6.0,10.0
Michigan,26085.0,362.7,323.3,406.5,76.0,stable,-3.0,-14.2,9.7,Lake County,6.0,10.0
Puerto Rico,72001.0,362.7,360.1,365.3,15939.0,stable,-0.1,-1.8,1.6,Null,6.0,10.0
Colorado,8055.0,362.6,309.8,423.8,45.0,stable,-3.2,-13.9,8.7,Huerfano County,6.0,10.0
Washington,53043.0,362.5,320.4,409.5,62.0,stable,5.5,-13.2,28.2,Lincoln County,6.0,10.0
Colorado,8089.0,362.2,329.3,397.8,95.0,stable,-5.5,-12.5,2.0,Otero County,6.0,10.0
Texas,48325.0,362.0,339.6,385.5,206.0,stable,-1.0,-6.2,4.5,Medina County,6.0,10.0
Virginia,51153.0,361.9,352.6,371.3,1336.0,stable,-1.4,-5.2,2.6,Prince William County,6.0,10.0
Nevada,32013.0,361.7,320.9,406.1,63.0,stable,6.7,-8.3,24.1,Humboldt County,6.0,10.0
Virginia,51121.0,361.7,343.5,380.5,312.0,stable,0.7,-3.1,4.7,Montgomery County,6.0,10.0
Arkansas,5073.0,361.2,310.3,419.2,40.0,stable,-5.4,-13.6,3.5,Lafayette County,6.0,10.0
Montana,30039.0,361.2,284.9,456.0,20.0,falling,-17.6,-29.5,-3.8,Granite County,6.0,10.0
Missouri,29009.0,361.0,337.1,386.4,181.0,stable,4.6,-6.7,17.2,Barry County,6.0,10.0
New Mexico,35027.0,360.6,328.8,395.1,119.0,falling,-1.8,-2.3,-1.3,Lincoln County,7.0,8.0
Georgia,13235.0,360.4,318.7,406.6,58.0,stable,-1.0,-2.7,0.7,Pulaski County,7.0,8.0
Montana,30011.0,360.4,250.8,516.9,7.0,stable,30.7,-18.8,110.4,Carter County,6.0,10.0
North Carolina,37095.0,360.3,301.5,428.4,28.0,stable,9.7,-4.6,26.2,Hyde County,6.0,10.0
Indiana,18087.0,360.1,332.8,388.9,135.0,stable,-0.7,-10.7,10.4,LaGrange County,6.0,10.0
Arizona,4005.0,360.0,344.8,375.8,459.0,stable,1.4,-3.8,6.9,Coconino County,6.0,10.0
New Mexico,35023.0,360.0,294.0,437.7,23.0,stable,0.8,-0.4,2.0,Hidalgo County,7.0,8.0
Texas,48395.0,360.0,324.5,398.5,81.0,stable,-5.5,-14.4,4.3,Robertson County,6.0,10.0
Texas,48447.0,360.0,267.3,483.4,11.0,stable,-8.0,-36.1,32.4,Throckmorton County,6.0,10.0
Texas,48345.0,359.9,243.9,525.1,8.0,rising,22.1,1.8,46.6,Motley County,6.0,10.0
Virginia,51013.0,359.4,347.1,372.0,707.0,stable,-1.8,-9.8,7.0,Arlington County,6.0,10.0
Nebraska,31103.0,359.3,217.4,578.1,5.0,stable,-9.9,-52.1,69.5,Keya Paha County,6.0,10.0
Texas,48433.0,359.0,255.5,499.0,9.0,stable,6.5,-27.5,56.3,Stonewall County,6.0,10.0
Florida,12043.0,358.4,320.4,400.3,73.0,stable,-6.7,-18.3,6.4,Glades County,6.0,10.0
Georgia,13307.0,358.2,277.3,458.7,14.0,stable,-0.1,-3.6,3.4,Webster County,7.0,8.0
Idaho,16065.0,358.0,321.4,397.3,76.0,stable,0.3,-1.0,1.6,Madison County,7.0,8.0
Arizona,4021.0,357.9,350.1,365.7,1763.0,stable,-2.0,-6.2,2.4,Pinal County,6.0,10.0
Washington,53037.0,357.5,333.0,383.4,171.0,stable,-3.7,-12.3,5.8,Kittitas County,6.0,10.0
Oregon,41023.0,357.3,304.6,417.6,42.0,stable,-12.6,-31.6,11.8,Grant County,6.0,10.0
Texas,48323.0,357.2,334.1,381.3,182.0,stable,3.0,-7.3,14.4,Maverick County,6.0,10.0
Nebraska,31135.0,356.3,276.0,455.0,16.0,stable,5.0,-27.6,52.3,Perkins County,6.0,10.0
Texas,48237.0,356.0,306.8,411.2,39.0,stable,-1.5,-14.2,13.1,Jack County,6.0,10.0
Virginia,51035.0,355.1,329.7,382.3,161.0,stable,8.3,-15.5,38.8,Carroll County,6.0,10.0
Texas,48389.0,355.1,312.6,401.8,51.0,stable,-0.9,-19.3,21.8,Reeves County,6.0,10.0
Alabama,1037.0,355.1,314.3,400.4,60.0,stable,5.6,-18.5,37.0,Coosa County,6.0,10.0
Georgia,13197.0,355.1,305.6,410.8,41.0,falling,-2.3,-4.2,-0.4,Marion County,7.0,8.0
New Mexico,35033.0,354.5,287.9,433.1,24.0,stable,-0.1,-1.3,1.1,Mora County,7.0,8.0
Virginia,51685.0,354.4,304.1,410.2,41.0,stable,12.4,-4.8,32.7,Manassas Park City,6.0,10.0
Alaska,2280.0,354.1,295.0,422.4,28.0,stable,-0.1,-8.9,9.5,Wrangell-Petersburg Census Area,6.0,10.0
Texas,48101.0,353.6,255.7,486.8,9.0,stable,12.3,-18.0,53.7,Cottle County,6.0,10.0
Alaska,2220.0,353.6,301.8,412.0,36.0,stable,-2.8,-28.0,31.2,Sitka Borough,6.0,10.0
Florida,12077.0,353.5,299.5,414.7,32.0,stable,-5.5,-28.7,25.3,Liberty County,6.0,10.0
Michigan,26027.0,353.5,333.4,374.6,253.0,stable,1.0,-14.4,19.1,Cass County,6.0,10.0
Missouri,29203.0,353.2,304.2,408.5,42.0,falling,-13.9,-16.6,-11.1,Shannon County,6.0,10.0
Wyoming,56023.0,353.0,317.1,392.0,78.0,stable,5.1,-5.3,16.8,Lincoln County,6.0,10.0
Missouri,29153.0,353.0,308.5,403.0,56.0,stable,2.6,-2.8,8.3,Ozark County,6.0,10.0
Washington,53059.0,353.0,310.2,400.5,56.0,stable,-4.8,-20.4,13.8,Skamania County,6.0,10.0
Texas,48413.0,352.9,270.8,453.1,13.0,stable,-3.1,-28.3,31.1,Schleicher County,6.0,10.0
Louisiana,22107.0,352.6,292.0,423.7,26.0,falling,-4.7,-7.3,-2.0,Tensas Parish,7.0,8.0
Oregon,41037.0,352.4,305.6,405.5,45.0,stable,-2.3,-19.2,18.1,Lake County,6.0,10.0
Colorado,8121.0,352.2,289.1,426.3,24.0,stable,-7.6,-28.5,19.5,Washington County,6.0,10.0
Washington,53001.0,352.2,312.5,395.4,59.0,stable,4.3,-7.5,17.7,Adams County,6.0,10.0
Oklahoma,40007.0,352.0,290.1,423.9,25.0,stable,-4.5,-8.8,0.0,Beaver County,6.0,10.0
Alaska,2188.0,351.9,282.6,432.2,20.0,stable,-7.3,-14.9,1.0,Northwest Arctic Borough,6.0,10.0
Georgia,13167.0,351.7,306.5,402.2,45.0,stable,0.0,-2.0,2.1,Johnson County,7.0,8.0
Idaho,16007.0,351.6,291.5,421.0,27.0,stable,0.0,-2.2,2.2,Bear Lake County,7.0,8.0
Oregon,41063.0,351.6,300.5,410.4,42.0,stable,-11.2,-26.3,6.9,Wallowa County,6.0,10.0
South Dakota,46071.0,351.6,265.3,456.9,12.0,stable,13.9,-42.1,123.8,Jackson County,6.0,10.0
Oregon,41001.0,351.5,317.7,388.4,92.0,stable,-15.0,-31.9,6.1,Baker County,6.0,10.0
Wyoming,56031.0,351.3,304.1,404.6,47.0,stable,-4.7,-15.3,7.3,Platte County,6.0,10.0
South Dakota,46063.0,351.1,223.1,527.7,5.0,stable,9.3,-28.2,66.3,Harding County,6.0,10.0
Colorado,8011.0,351.1,292.6,419.1,26.0,stable,3.5,-7.9,16.3,Bent County,6.0,10.0
Colorado,8051.0,350.9,307.7,398.5,55.0,stable,5.9,-11.7,26.9,Gunnison County,6.0,10.0
Michigan,26083.0,350.7,262.0,466.6,14.0,stable,2.3,-21.9,34.2,Keweenaw County,6.0,10.0
Alaska,2270.0,350.2,273.0,440.9,17.0,stable,8.2,-23.9,53.9,Wade Hampton Census Area,6.0,10.0
North Dakota,38095.0,350.0,269.9,452.8,14.0,stable,-9.6,-24.0,7.7,Towner County,6.0,10.0
Utah,49017.0,349.8,287.5,422.8,25.0,stable,-0.6,-2.2,0.9,Garfield County,7.0,8.0
New Mexico,35047.0,349.7,322.7,378.4,136.0,stable,-0.3,-0.8,0.3,San Miguel County,7.0,8.0
New Mexico,35041.0,349.1,312.3,389.1,67.0,falling,-2.7,-4.9,-0.4,Roosevelt County,7.0,8.0
Idaho,16003.0,349.0,286.3,425.2,26.0,falling,-2.9,-5.2,-0.4,Adams County,7.0,8.0
Idaho,16031.0,348.0,315.1,383.4,85.0,stable,-0.8,-1.9,0.2,Cassia County,7.0,8.0
Arizona,4027.0,347.9,337.1,358.9,831.0,stable,1.5,-2.0,5.2,Yuma County,6.0,10.0
Colorado,8109.0,347.9,291.3,413.4,32.0,stable,6.1,-4.1,17.5,Saguache County,6.0,10.0
Texas,48371.0,347.5,308.0,390.7,57.0,stable,0.1,-18.5,22.9,Pecos County,6.0,10.0
Virginia,51195.0,347.4,324.0,372.3,171.0,stable,-3.5,-19.7,16.0,Wise County,6.0,10.0
Idaho,16071.0,347.4,277.8,430.2,19.0,stable,-0.2,-3.6,3.3,Oneida County,7.0,8.0
Utah,49023.0,347.2,295.9,404.7,34.0,stable,-0.3,-1.5,1.0,Juab County,7.0,8.0
Missouri,29085.0,346.6,302.1,397.0,62.0,stable,2.2,-20.0,30.6,Hickory County,6.0,10.0
South Dakota,46129.0,346.5,289.6,412.8,30.0,stable,-1.8,-9.7,6.8,Walworth County,6.0,10.0
North Dakota,38025.0,346.5,273.7,433.0,17.0,stable,4.5,-18.9,34.8,Dunn County,6.0,10.0
South Dakota,46105.0,346.4,266.1,445.3,15.0,stable,-15.2,-31.7,5.3,Perkins County,6.0,10.0
Texas,48457.0,346.4,316.8,378.2,109.0,stable,-0.4,-11.9,12.6,Tyler County,6.0,10.0
Michigan,26013.0,346.1,298.9,399.3,42.0,stable,-3.0,-19.1,16.4,Baraga County,6.0,10.0
Montana,30057.0,346.0,298.8,400.0,48.0,stable,0.8,-9.4,12.1,Madison County,6.0,10.0
Colorado,8067.0,345.6,324.5,367.8,221.0,stable,-8.3,-16.1,0.3,La Plata County,6.0,10.0
Texas,48369.0,345.6,295.5,401.7,35.0,stable,8.1,-10.1,30.0,Parmer County,6.0,10.0
Colorado,8083.0,345.3,317.2,375.5,124.0,falling,-7.9,-10.9,-4.8,Montezuma County,6.0,10.0
South Dakota,46119.0,345.3,229.4,502.8,7.0,stable,-4.4,-39.7,51.5,Sully County,6.0,10.0
Virginia,51059.0,345.1,340.1,350.0,4029.0,stable,-3.0,-8.6,3.0,Fairfax County,6.0,10.0
Texas,48327.0,344.3,257.3,457.1,13.0,stable,6.3,-8.8,23.9,Menard County,6.0,10.0
Oregon,41045.0,344.2,317.2,373.0,125.0,stable,-10.8,-28.8,11.8,Malheur County,6.0,10.0
Texas,48165.0,343.8,302.4,388.9,52.0,stable,2.8,-16.3,26.2,Gaines County,6.0,10.0
Michigan,26089.0,343.6,313.6,376.1,128.0,stable,3.2,-9.2,17.3,Leelanau County,6.0,10.0
Georgia,13037.0,343.5,285.5,410.3,26.0,falling,-3.7,-6.1,-1.2,Calhoun County,7.0,8.0
Wyoming,56011.0,343.4,291.9,402.2,35.0,stable,9.8,-6.0,28.4,Crook County,6.0,10.0
Texas,48079.0,341.9,259.5,443.3,12.0,stable,-4.3,-38.2,48.3,Cochran County,6.0,10.0
Texas,48163.0,341.6,303.5,383.1,60.0,stable,3.7,-10.6,20.2,Frio County,6.0,10.0
Michigan,26071.0,341.1,303.5,383.2,75.0,stable,1.8,-10.6,15.8,Iron County,6.0,10.0
Michigan,26037.0,341.1,324.0,358.9,314.0,stable,0.9,-10.6,13.9,Clinton County,6.0,10.0
Nebraska,31063.0,340.7,256.1,446.6,13.0,stable,2.6,-28.1,46.3,Frontier County,6.0,10.0
New Mexico,35045.0,340.6,326.4,355.3,451.0,falling,-0.6,-1.0,-0.3,San Juan County,7.0,8.0
New Mexico,35017.0,339.9,314.3,367.4,155.0,falling,-1.5,-2.2,-0.8,Grant County,7.0,8.0
Montana,30019.0,339.8,245.2,464.7,10.0,stable,-9.4,-40.6,38.2,Daniels County,6.0,10.0
Texas,48267.0,339.4,276.8,414.0,25.0,stable,1.0,-21.8,30.4,Kimble County,6.0,10.0
Wyoming,56015.0,339.3,302.7,379.6,68.0,stable,1.8,-19.9,29.3,Goshen County,6.0,10.0
Colorado,8037.0,338.8,312.2,367.1,160.0,stable,-4.3,-8.5,0.2,Eagle County,6.0,10.0
New Mexico,35006.0,338.7,309.7,369.8,104.0,stable,-0.4,-1.0,0.2,Cibola County,7.0,8.0
Texas,48065.0,337.6,281.4,402.5,27.0,stable,12.1,-6.9,35.1,Carson County,6.0,10.0
Alaska,2232.0,337.4,256.9,437.3,14.0,stable,3.4,-37.2,70.3,Skagway Hoonah Angoon Census Area,6.0,10.0
Virginia,51510.0,337.0,323.2,351.4,489.0,stable,-2.6,-15.4,12.2,Alexandria City,6.0,10.0
Nebraska,31183.0,336.8,201.3,545.6,4.0,stable,-0.8,-59.7,143.9,Wheeler County,6.0,10.0
Florida,12079.0,336.0,304.0,370.6,86.0,stable,-1.8,-16.0,14.9,Madison County,6.0,10.0
Arkansas,5101.0,335.2,289.0,387.8,43.0,stable,4.1,-12.2,23.5,Newton County,6.0,10.0
Colorado,8113.0,335.0,269.1,411.9,27.0,stable,4.3,-21.3,38.3,San Miguel County,6.0,10.0
California,6091.0,333.7,258.7,428.1,18.0,stable,-0.5,-3.1,2.2,Sierra County,7.0,8.0
Virginia,51185.0,333.6,312.5,355.9,202.0,stable,-3.8,-14.6,8.4,Tazewell County,6.0,10.0
Michigan,26105.0,333.6,308.5,360.5,146.0,stable,1.4,-3.8,6.9,Mason County,6.0,10.0
Arizona,4017.0,333.2,318.5,348.5,411.0,stable,-2.9,-9.0,3.6,Navajo County,6.0,10.0
Texas,48215.0,333.2,327.1,339.4,2307.0,stable,-2.4,-4.9,0.1,Hidalgo County,6.0,10.0
Arizona,4007.0,332.9,314.2,352.5,297.0,stable,-0.1,-7.2,7.5,Gila County,6.0,10.0
Ohio,39121.0,332.5,295.4,373.5,74.0,stable,-3.1,-13.5,8.5,Noble County,6.0,10.0
Texas,48305.0,332.3,272.9,401.3,24.0,stable,15.8,-0.1,34.3,Lynn County,6.0,10.0
Colorado,8105.0,332.2,291.4,377.6,52.0,stable,-4.1,-19.2,13.8,Rio Grande County,6.0,10.0
Alaska,2050.0,332.2,282.1,387.9,39.0,stable,13.7,-13.0,48.8,Bethel Census Area,6.0,10.0
Idaho,16081.0,331.9,277.9,393.1,31.0,stable,-2.0,-3.9,0.0,Teton County,7.0,8.0
Missouri,29067.0,330.9,295.6,369.7,71.0,stable,0.2,-15.1,18.2,Douglas County,6.0,10.0
Idaho,16041.0,330.3,287.6,377.6,44.0,stable,-0.3,-1.8,1.2,Franklin County,7.0,8.0
Texas,48507.0,329.7,284.4,380.1,39.0,stable,3.0,-15.4,25.3,Zavala County,6.0,10.0
Virginia,51191.0,329.3,310.8,348.7,259.0,stable,-9.0,-20.0,3.4,Washington County,6.0,10.0
Texas,48385.0,328.7,265.2,407.3,21.0,stable,-0.4,-8.1,7.9,Real County,6.0,10.0
Texas,48359.0,328.4,227.8,460.1,7.0,stable,-0.2,-20.6,25.5,Oldham County,6.0,10.0
Texas,48205.0,327.8,267.9,397.7,21.0,stable,-1.6,-3.5,0.3,Hartley County,6.0,10.0
Colorado,8007.0,327.7,288.1,371.7,62.0,stable,-3.5,-18.4,14.1,Archuleta County,6.0,10.0
Florida,12063.0,327.7,307.8,348.5,212.0,stable,1.9,-1.3,5.2,Jackson County,6.0,10.0
Texas,48095.0,326.9,258.0,410.5,16.0,stable,-2.6,-13.9,10.3,Concho County,6.0,10.0
Oregon,41025.0,326.6,278.5,381.8,37.0,stable,4.3,-9.5,20.2,Harney County,6.0,10.0
Nevada,32017.0,326.5,267.1,396.5,24.0,stable,-1.2,-18.8,20.1,Lincoln County,6.0,10.0
Texas,48043.0,326.1,280.6,377.3,42.0,stable,0.7,-21.8,29.5,Brewster County,6.0,10.0
Texas,48479.0,325.9,314.7,337.5,659.0,stable,-1.3,-5.5,3.1,Webb County,6.0,10.0
Montana,30051.0,325.5,241.6,431.7,11.0,stable,-9.4,-33.6,23.7,Liberty County,6.0,10.0
Arkansas,5133.0,325.5,288.9,365.3,59.0,stable,-6.3,-21.0,11.2,Sevier County,6.0,10.0
West Virginia,54017.0,325.0,280.1,376.1,40.0,rising,5.6,2.7,8.5,Doddridge County,6.0,10.0
New Mexico,35039.0,324.7,302.0,348.8,162.0,stable,-0.6,-1.2,0.0,Rio Arriba County,7.0,8.0
Missouri,29149.0,324.1,283.3,369.7,52.0,stable,-15.9,-32.2,4.4,Oregon County,6.0,10.0
New Mexico,35055.0,323.1,299.6,348.2,161.0,falling,-0.8,-1.4,-0.3,Taos County,7.0,8.0
Texas,48317.0,323.0,256.1,401.6,17.0,stable,-0.4,-7.1,6.7,Martin County,6.0,10.0
Colorado,8053.0,322.7,181.0,547.0,4.0,stable,-8.3,-69.2,173.0,Hinsdale County,6.0,10.0
Texas,48137.0,322.5,229.2,445.3,10.0,stable,-14.0,-31.3,7.6,Edwards County,6.0,10.0
New Mexico,35049.0,322.0,310.6,333.7,678.0,falling,-4.1,-5.3,-2.8,Santa Fe County,7.0,8.0
Colorado,8097.0,321.1,286.9,358.7,75.0,stable,-1.1,-4.9,2.8,Pitkin County,6.0,10.0
Nevada,32027.0,320.9,265.8,384.8,26.0,stable,14.8,-24.8,75.3,Pershing County,6.0,10.0
Nebraska,31165.0,319.5,215.1,467.2,7.0,stable,-23.9,-48.6,12.6,Sioux County,6.0,10.0
Wisconsin,55093.0,319.0,295.3,344.2,142.0,stable,-1.5,-11.8,10.0,Pierce County,6.0,10.0
Colorado,8093.0,318.6,281.2,360.0,75.0,stable,-6.2,-15.1,3.6,Park County,6.0,10.0
Georgia,13271.0,317.6,283.4,355.2,64.0,falling,-1.4,-2.5,-0.3,Telfair County,7.0,8.0
Washington,53075.0,316.7,290.9,344.2,118.0,falling,-17.2,-21.0,-13.1,Whitman County,6.0,10.0
Michigan,26015.0,316.5,298.2,335.6,243.0,stable,2.8,-10.1,17.6,Barry County,6.0,10.0
Virginia,51141.0,315.6,286.1,347.9,94.0,stable,6.8,-11.4,28.8,Patrick County,6.0,10.0
Texas,48105.0,314.5,243.1,401.0,14.0,stable,-5.2,-28.7,26.0,Crockett County,6.0,10.0
Utah,49039.0,314.4,285.1,345.9,87.0,stable,-11.3,-21.5,0.2,Sanpete County,7.0,8.0
Nevada,32033.0,311.1,268.4,359.0,39.0,stable,5.9,-13.2,29.3,White Pine County,6.0,10.0
Colorado,8115.0,309.9,230.1,412.3,12.0,stable,-7.7,-37.7,36.8,Sedgwick County,6.0,10.0
Montana,30033.0,308.1,206.4,451.6,6.0,stable,9.8,-52.9,155.9,Garfield County,6.0,10.0
Colorado,8065.0,307.4,250.2,373.6,23.0,stable,-6.9,-34.8,33.1,Lake County,6.0,10.0
California,6051.0,307.2,267.9,350.9,49.0,stable,-1.3,-3.7,1.2,Mono County,7.0,8.0
Virginia,51167.0,305.1,280.2,331.9,120.0,falling,-9.9,-15.5,-3.8,Russell County,6.0,10.0
Arizona,4023.0,304.5,283.7,326.5,166.0,stable,2.0,-4.4,8.9,Santa Cruz County,6.0,10.0
